City,Date,PM2.5,PM2.5_category,PM10,PM10_category,NO,NO2,NO2_category,NOx,NH3,CO,CO_category,SO2,SO2_category,O3,O3_category,Benzene,Toluene,Xylene,AQI
Amaravati,2019-02-24,42.51,2,121.35,3,18.77,24.64,1,28.36,13.1,0.53,1,14.5,1,35.13,1,0.02,0.05,0.12,131.0
Amaravati,2019-02-25,33.88,2,80.8,2,3.59,18.86,1,13.05,14.69,0.51,1,13.5,1,30.89,1,0.0,0.01,0.1,95.0
Amaravati,2019-02-26,22.47,1,52.83,2,3.89,12.56,1,9.93,11.9,0.46,1,11.27,1,19.85,1,0.0,0.0,3.0701278234985114,62.0
Amaravati,2019-02-27,14.78,1,39.26,1,2.82,8.15,1,6.69,9.17,0.4,1,10.43,1,23.58,1,0.0,0.01,3.0701278234985114,64.0
Amaravati,2019-02-28,20.92,1,49.94,1,3.23,13.32,1,9.81,9.1,0.56,1,15.85,1,25.36,1,0.0,0.01,0.1,60.0
Amaravati,2019-03-01,27.08,1,59.54,2,2.49,9.07,1,6.97,11.97,0.52,1,11.04,1,33.63,1,0.0,0.01,3.0701278234985114,101.0
Amaravati,2019-03-02,23.72,1,51.79,2,2.9,8.11,1,6.76,10.79,0.44,1,8.55,1,27.48,1,0.0,0.0,3.0701278234985114,63.0
Amaravati,2019-03-03,22.49,1,54.86,2,5.46,12.0,1,10.75,11.3,0.43,1,5.49,1,23.63,1,0.0,0.0,3.0701278234985114,57.0
Amaravati,2019-03-04,21.59,1,52.32,2,2.9,10.62,1,8.02,11.85,0.41,1,11.52,1,19.77,1,0.0,0.0,3.0701278234985114,54.0
Amaravati,2019-03-05,34.44,2,76.9,2,3.11,13.02,1,9.5,12.13,0.5,1,14.74,1,33.17,1,0.0,0.01,3.0701278234985114,61.0
Amaravati,2019-03-06,49.2,2,116.27,3,2.37,16.7,1,10.86,12.82,0.69,1,15.37,1,44.06,1,0.08,0.18,0.16,120.0
Amaravati,2019-03-07,42.1,2,87.51,2,1.68,13.22,1,8.24,13.14,0.57,1,11.6,1,44.93,1,2.25,4.15,0.74,105.0
Amaravati,2019-03-08,16.39,1,53.9,2,2.15,8.68,1,6.38,11.34,0.62,1,10.98,1,31.2,1,1.7,4.48,0.42,92.0
Amaravati,2019-03-09,12.88,1,59.01,2,2.82,9.92,1,7.57,11.03,0.69,1,12.43,1,29.66,1,1.38,5.33,0.54,86.0
Amaravati,2019-03-10,10.66,1,47.74,1,4.02,8.02,1,7.5,9.45,0.35,1,12.07,1,22.33,1,1.05,4.23,0.34,56.0
Amaravati,2019-03-11,12.77,1,50.79,2,2.6,8.45,1,6.56,8.86,0.53,1,14.06,1,22.67,1,0.95,3.31,0.29,78.0
Amaravati,2019-03-12,27.0,1,90.58,2,5.03,15.67,1,12.51,9.74,0.41,1,13.33,1,27.15,1,1.01,6.81,0.67,74.0
Amaravati,2019-03-13,32.79,2,104.04,3,4.4,17.4,1,12.91,11.1,0.4,1,9.21,1,31.25,1,0.86,4.9,0.37,97.0
Amaravati,2019-03-14,39.77,2,129.33,3,14.09,24.88,1,24.78,9.4,0.45,1,8.16,1,27.19,1,1.07,9.76,1.02,107.0
Amaravati,2019-03-15,43.78,2,124.06,3,6.29,19.29,1,15.47,9.87,0.64,1,11.35,1,29.47,1,1.03,6.87,0.58,130.0
Amaravati,2019-03-16,40.96,2,101.35,3,4.18,14.19,1,11.01,10.37,0.46,1,7.42,1,22.03,1,1.46,5.11,0.44,110.0
Amaravati,2019-03-17,40.08,2,93.9,2,6.5,14.86,1,12.92,11.63,0.58,1,7.89,1,28.04,1,1.74,9.37,0.68,98.0
Amaravati,2019-03-18,22.52,1,69.14,2,7.47,13.59,1,13.38,7.71,0.56,1,10.99,1,21.12,1,1.17,4.07,0.33,101.0
Amaravati,2019-03-19,22.09,1,53.31,2,2.18,9.6,1,6.94,6.44,0.68,1,9.51,1,29.78,1,1.87,3.29,0.26,85.0
Amaravati,2019-03-20,25.39,1,49.43,1,2.04,7.75,1,5.44,7.63,0.7,1,9.14,1,32.42,1,4.88,2.68,2.27,85.0
Amaravati,2019-03-21,21.71,1,43.12,1,1.13,6.24,1,4.23,7.09,0.5,1,7.63,1,36.81,1,1.7,2.82,0.13,60.0
Amaravati,2019-03-22,23.56,1,53.08,2,2.86,12.03,1,8.56,5.6,0.53,1,10.27,1,29.46,1,1.18,3.57,0.28,56.0
Amaravati,2019-03-23,23.68,1,64.65,2,9.37,14.63,1,15.49,5.75,0.53,1,8.61,1,29.24,1,1.4,4.5,0.38,67.0
Amaravati,2019-03-24,17.99,1,48.09,1,2.41,8.02,1,5.87,6.06,0.47,1,9.11,1,29.02,1,1.46,3.2,0.2,79.0
Amaravati,2019-03-25,17.03,1,46.96,1,2.89,10.15,1,7.82,5.53,0.5,1,13.84,1,21.8,1,1.51,3.77,0.25,45.0
Amaravati,2019-03-26,20.58,1,51.83,2,3.09,9.93,1,7.87,5.76,0.49,1,10.38,1,21.95,1,1.2,3.07,0.21,53.0
Amaravati,2019-03-27,24.0,1,60.54,2,2.23,10.84,1,7.69,7.15,0.54,1,12.07,1,32.91,1,1.09,3.83,0.24,69.0
Amaravati,2019-03-28,27.44,1,70.3,2,3.41,12.49,1,9.43,6.62,0.54,1,12.69,1,28.07,1,1.18,3.54,0.3,65.0
Amaravati,2019-03-29,24.11,1,65.16,2,2.56,9.81,1,7.4,6.81,0.45,1,8.19,1,30.44,1,1.08,2.73,0.21,78.0
Amaravati,2019-03-30,28.43,1,60.07,2,1.74,9.49,1,6.53,8.36,0.56,1,17.06,1,42.66,1,1.26,2.14,0.18,83.0
Amaravati,2019-03-31,33.0,2,72.26,2,1.11,9.26,1,5.64,7.66,0.58,1,16.56,1,34.64,1,0.69,3.43,0.22,64.0
Amaravati,2019-04-01,37.09,2,70.85,2,1.55,7.48,1,4.74,7.56,0.69,1,12.4,1,38.42,1,0.52,3.58,0.15,102.0
Amaravati,2019-04-02,30.05,2,62.5,2,1.54,8.62,1,5.72,6.27,0.71,1,14.7,1,31.67,1,1.13,2.43,0.22,92.0
Amaravati,2019-04-03,20.75,1,45.07,1,1.4,5.59,1,4.08,6.03,0.48,1,9.15,1,25.97,1,1.09,1.72,0.15,58.0
Amaravati,2019-04-04,13.97,1,39.04,1,3.77,7.21,1,6.99,5.55,0.64,1,10.24,1,20.32,1,1.33,2.13,0.23,76.0
Amaravati,2019-04-05,18.72,1,50.84,2,3.12,6.06,1,5.7,5.8,0.67,1,13.03,1,28.03,1,1.06,2.11,0.15,78.0
Amaravati,2019-04-06,22.07,1,63.47,2,2.2,5.25,1,3.94,6.21,0.62,1,12.96,1,40.3,1,0.51,2.03,0.16,91.0
Amaravati,2019-04-07,19.4,1,55.83,2,1.42,7.03,1,4.48,4.36,0.76,1,10.88,1,38.75,1,0.8,1.6,0.15,124.0
Amaravati,2019-04-08,13.49,1,34.05,1,1.45,4.2,1,3.38,4.21,0.57,1,12.69,1,22.15,1,0.69,1.25,0.13,75.0
Amaravati,2019-04-09,20.68,1,38.77,1,1.56,4.48,1,3.53,4.22,0.63,1,10.9,1,26.79,1,0.71,1.43,0.12,73.0
Amaravati,2019-04-10,16.52,1,36.76,1,1.14,3.14,1,2.26,4.47,0.61,1,8.92,1,39.57,1,0.67,2.24,0.12,101.0
Amaravati,2019-04-11,15.91,1,33.28,1,0.46,2.04,1,0.86,3.7,0.4,1,13.09,1,33.05,1,0.63,1.54,0.12,64.0
Amaravati,2019-04-12,17.24,1,43.11,1,2.53,5.32,1,4.04,3.95,0.58,1,14.02,1,30.87,1,0.78,2.17,0.16,80.0
Amaravati,2019-04-13,25.87,1,89.0,2,2.4,9.61,1,6.54,3.98,0.39,1,11.84,1,46.66,1,0.67,2.74,0.25,85.0
Amaravati,2019-04-14,15.77,1,50.12,2,1.12,6.04,1,4.03,3.86,0.36,1,14.45,1,28.78,1,0.62,1.37,0.14,80.0
Amaravati,2019-04-15,23.75,1,68.9,2,1.94,11.38,1,7.46,3.49,0.64,1,18.42,1,19.94,1,0.33,2.13,0.18,84.0
Amaravati,2019-04-16,25.36,1,81.59,2,2.19,20.61,1,12.25,4.81,0.65,1,22.54,1,20.53,1,0.67,2.07,0.21,79.0
Amaravati,2019-04-17,32.7,2,91.22,2,2.19,17.13,1,10.91,7.6,0.54,1,15.71,1,25.28,1,0.52,2.02,0.18,91.0
Amaravati,2019-04-18,20.21,1,57.8,2,2.65,13.78,1,9.52,6.54,0.51,1,10.6,1,26.51,1,0.16,3.11,0.14,79.0
Amaravati,2019-04-19,11.55,1,37.66,1,3.35,13.27,1,9.6,7.05,0.59,1,12.58,1,26.46,1,0.19,2.64,0.12,82.0
Amaravati,2019-04-20,9.39,1,36.94,1,2.81,12.29,1,8.89,4.58,0.35,1,17.07,1,24.65,1,0.27,2.25,0.14,45.0
Amaravati,2019-04-21,9.77,1,35.42,1,1.48,12.59,1,7.81,3.34,0.32,1,21.81,1,28.75,1,0.01,2.55,0.14,41.0
Amaravati,2019-04-22,21.38,1,75.6,2,2.29,19.85,1,11.65,4.32,0.48,1,23.3,1,39.42,1,0.39,2.28,0.23,78.0
Amaravati,2019-04-23,24.68,1,132.02,3,8.38,29.05,1,22.21,3.97,0.58,1,16.03,1,23.73,1,0.41,3.95,0.48,124.0
Amaravati,2019-04-24,17.58,1,59.05,2,2.68,18.08,1,11.89,4.04,0.48,1,12.66,1,27.14,1,0.25,2.73,0.21,73.0
Amaravati,2019-04-25,28.05,1,84.5,2,4.67,18.74,1,13.85,6.85,0.48,1,12.78,1,25.81,1,0.24,1.43,0.13,71.0
Amaravati,2019-04-26,27.98,1,79.71,2,2.79,18.31,1,12.1,8.01,0.51,1,8.71,1,34.54,1,0.19,1.79,0.13,79.0
Amaravati,2019-04-27,23.32,1,70.68,2,1.97,16.88,1,10.58,5.65,0.66,1,16.4,1,34.16,1,0.38,1.13,0.11,78.0
Amaravati,2019-04-28,15.52,1,46.14,1,2.16,15.11,1,9.79,4.67,0.42,1,13.67,1,23.72,1,0.11,1.33,0.18,57.0
Amaravati,2019-04-29,12.11,1,40.82,1,2.1,15.46,1,9.94,4.07,0.31,1,12.72,1,23.43,1,0.06,1.73,0.13,46.0
Amaravati,2019-04-30,19.03,1,60.71,2,1.99,19.23,1,11.85,4.84,0.4,1,13.57,1,35.2,1,0.05,1.84,0.18,58.0
Amaravati,2019-05-01,27.18,1,93.8,2,2.87,23.54,1,14.82,3.53,0.64,1,26.8,1,38.05,1,0.45,2.85,0.27,83.0
Amaravati,2019-05-02,38.9,2,111.93,3,1.76,27.29,1,16.03,3.52,0.98,1,16.06,1,56.99,2,0.57,3.44,0.37,109.0
Amaravati,2019-05-03,57.73,2,211.34,3,3.54,35.92,1,21.98,5.61,0.78,1,16.59,1,58.87,2,0.7,5.18,0.51,148.0
Amaravati,2019-05-04,44.49,2,163.62,3,1.17,22.32,1,12.89,7.12,0.53,1,16.97,1,67.99,2,0.35,2.22,0.38,158.0
Amaravati,2019-05-05,39.76,2,152.97,3,1.12,23.24,1,13.25,6.0,0.52,1,15.33,1,69.15,2,0.35,1.97,0.18,146.0
Amaravati,2019-05-06,47.3,2,136.76,3,1.53,20.22,1,12.09,7.92,0.64,1,22.25,1,68.43,2,0.3,2.17,0.15,133.0
Amaravati,2019-05-07,39.81,2,138.9,3,1.14,18.58,1,10.81,7.81,0.44,1,13.03,1,51.98,2,0.14,1.37,0.12,122.0
Amaravati,2019-05-08,49.19,2,155.58,3,0.95,26.89,1,13.92,4.26,0.77,1,25.9,1,73.55,2,0.48,4.0,0.2,126.0
Amaravati,2019-05-09,40.38,2,112.93,3,1.4,24.31,1,13.78,5.75,0.7,1,30.4,1,74.3,2,0.34,2.48,0.18,131.0
Amaravati,2019-05-10,44.65,2,114.79,3,1.63,19.79,1,12.0,7.06,0.63,1,19.26,1,54.72,2,0.34,2.48,0.12,124.0
Amaravati,2019-05-11,35.5,2,98.4,2,1.74,19.29,1,11.72,6.98,0.59,1,17.83,1,49.82,1,0.33,1.68,0.12,106.0
Amaravati,2019-05-12,41.0,2,122.0,3,1.15,37.0,1,20.6,5.35,0.78,1,23.6,1,37.05,1,0.45,3.7,0.35,166.4635814889336
Amaravati,2019-05-13,36.14,2,103.71,3,1.82,19.59,1,12.05,6.69,0.78,1,23.1,1,45.48,1,0.17,1.68,0.1,166.4635814889336
Amaravati,2019-05-14,40.41,2,102.09,3,1.99,21.47,1,13.17,4.15,0.5,1,25.09,1,43.31,1,0.06,1.6,0.11,166.4635814889336
Amaravati,2019-05-15,34.12,2,88.79,2,1.7,19.98,1,12.12,6.69,0.7,1,24.2,1,42.21,1,0.14,1.32,0.11,109.0
Amaravati,2019-05-16,41.62,2,95.91,2,1.93,20.32,1,12.54,4.91,0.53,1,21.47,1,43.36,1,0.23,2.08,0.12,92.0
Amaravati,2019-05-17,43.1,2,96.34,2,2.0,21.71,1,13.26,5.96,0.67,1,24.72,1,42.13,1,0.31,1.77,0.16,88.0
Amaravati,2019-05-18,35.3,2,89.42,2,0.8,17.33,1,9.84,4.32,0.47,1,17.09,1,44.47,1,0.06,1.16,0.11,95.0
Amaravati,2019-05-19,40.35,2,94.6,2,0.91,18.93,1,10.8,4.17,0.53,1,23.95,1,45.97,1,0.06,1.32,0.11,93.0
Amaravati,2019-05-20,32.33,2,78.4,2,1.83,19.42,1,11.91,4.01,0.61,1,21.27,1,34.54,1,0.15,1.24,0.11,104.0
Amaravati,2019-05-21,24.95,1,74.2,2,1.86,20.68,1,12.51,3.36,0.49,1,16.73,1,19.84,1,0.1,1.17,0.14,80.0
Amaravati,2019-05-22,32.3,2,85.04,2,2.18,18.38,1,11.7,3.7,0.79,1,27.47,1,41.48,1,0.11,1.27,0.1,166.4635814889336
Amaravati,2019-05-23,30.42,2,76.95,2,1.27,16.96,1,10.05,3.25,0.72,1,13.67,1,30.35,1,0.21,1.02,0.11,99.0
Amaravati,2019-05-24,36.5,2,84.57,2,1.5,17.83,1,10.77,3.8,0.63,1,14.71,1,37.15,1,0.17,1.46,0.11,99.0
Amaravati,2019-05-25,40.04,2,98.75,2,1.7,17.31,1,10.2,4.07,0.89,1,18.61,1,48.85,1,0.21,1.82,0.11,108.0
Amaravati,2019-05-26,40.51,2,99.45,2,0.71,16.93,1,9.55,3.35,0.51,1,14.62,1,54.63,2,0.14,1.55,0.14,99.0
Amaravati,2019-05-27,38.88,2,86.09,2,1.31,18.0,1,10.69,4.51,0.47,1,13.86,1,51.56,2,0.14,1.27,0.11,106.0
Amaravati,2019-05-28,36.31,2,77.21,2,1.47,18.03,1,10.88,4.47,0.52,1,17.79,1,42.23,1,0.14,1.09,0.11,85.0
Amaravati,2019-05-29,38.7,2,82.24,2,1.45,16.29,1,9.94,4.22,0.48,1,15.76,1,42.04,1,0.14,1.06,0.11,83.0
Amaravati,2019-05-30,33.52,2,79.78,2,2.11,26.44,1,15.85,3.85,0.57,1,19.96,1,45.17,1,0.23,2.96,0.15,83.0
Amaravati,2019-05-31,36.8,2,75.96,2,0.97,17.39,1,10.05,4.06,0.51,1,14.55,1,48.97,1,0.03,1.06,0.12,74.0
Amaravati,2019-06-01,41.89,2,99.66,2,1.66,22.98,1,13.65,4.84,0.77,1,17.7,1,39.43,1,0.16,1.62,0.19,103.0
Amaravati,2019-06-02,41.47,2,90.61,2,0.72,18.25,1,10.27,4.59,0.5,1,16.21,1,54.72,2,0.05,1.29,0.13,101.0
Amaravati,2019-06-03,31.52,2,73.42,2,1.39,20.17,1,11.91,4.0,0.45,1,18.1,1,43.53,1,0.13,1.09,0.13,80.0
Amaravati,2019-06-04,39.73,2,104.78,3,1.54,27.54,1,15.99,3.61,0.95,1,17.17,1,42.88,1,0.17,2.37,0.24,107.0
Amaravati,2019-06-05,36.24,2,84.55,2,0.66,19.93,1,10.94,4.56,0.46,1,21.35,1,54.64,2,0.06,1.09,0.11,91.0
Amaravati,2019-06-06,24.16,1,59.22,2,1.81,26.79,1,9.83,12.18,0.53,1,26.62,1,41.27,1,0.28,1.46,0.16,78.0
Amaravati,2019-06-07,23.12,1,57.48,2,1.52,24.2,1,13.97,5.86,0.52,1,23.46,1,56.71,2,0.15,1.38,0.12,65.0
Amaravati,2019-06-08,31.95,2,71.15,2,2.87,26.2,1,16.27,7.52,0.58,1,17.18,1,55.48,2,0.03,1.32,0.14,71.0
Amaravati,2019-06-09,26.02,1,66.47,2,0.73,20.95,1,11.65,5.5,0.52,1,15.99,1,75.1,2,0.07,1.06,0.12,90.0
Amaravati,2019-06-10,22.19,1,63.59,2,2.62,25.07,1,15.42,5.06,0.5,1,18.35,1,62.52,2,0.13,1.19,0.18,78.0
Amaravati,2019-06-11,13.91,1,48.33,1,3.61,24.16,1,15.86,4.78,0.37,1,14.02,1,44.59,1,0.08,1.26,0.12,61.0
Amaravati,2019-06-12,11.81,1,43.2,1,5.0,29.99,1,20.12,4.69,0.34,1,13.82,1,41.43,1,0.09,1.65,0.13,50.0
Amaravati,2019-06-13,10.02,1,31.73,1,4.88,33.11,1,21.72,3.35,0.49,1,17.28,1,38.1,1,0.2,2.31,0.1,42.0
Amaravati,2019-06-14,9.55,1,31.71,1,3.23,24.02,1,15.47,2.09,0.36,1,16.48,1,32.84,1,0.27,1.13,0.12,38.0
Amaravati,2019-06-15,17.42,1,69.93,2,1.53,18.88,1,11.36,3.49,0.38,1,14.79,1,38.49,1,0.08,0.96,0.2,54.0
Amaravati,2019-06-16,19.25,1,71.73,2,0.8,18.26,1,10.36,2.01,0.31,1,9.68,1,47.37,1,0.22,1.39,0.1,75.0
Amaravati,2019-06-17,23.99,1,66.09,2,3.71,28.19,1,18.1,4.94,0.49,1,14.94,1,30.27,1,0.18,3.67,0.18,72.0
Amaravati,2019-06-18,23.62,1,68.06,2,7.98,36.52,1,26.01,2.85,0.46,1,13.66,1,30.54,1,0.27,3.55,0.44,59.0
Amaravati,2019-06-19,21.28,1,72.04,2,2.87,27.95,1,16.23,4.57,0.44,1,18.83,1,38.25,1,0.27,3.08,0.19,77.0
Amaravati,2019-06-20,14.03,1,40.6,1,3.87,25.45,1,16.74,4.45,0.45,1,18.94,1,34.87,1,0.28,1.73,0.14,59.0
Amaravati,2019-06-21,17.9,1,39.22,1,2.87,29.14,1,17.92,4.79,0.57,1,16.39,1,32.98,1,0.18,2.02,0.15,42.0
Amaravati,2019-06-22,17.07,1,40.3,1,1.54,25.75,1,15.04,5.54,0.5,1,16.01,1,36.19,1,0.04,1.81,5.99,46.0
Amaravati,2019-06-23,13.45,1,34.6,1,1.0,24.16,1,13.66,4.77,0.46,1,14.9,1,40.53,1,0.06,1.31,0.2,48.0
Amaravati,2019-06-24,15.93,1,32.7,1,1.43,20.53,1,12.15,5.4,0.43,1,16.53,1,42.92,1,0.11,1.04,0.11,53.0
Amaravati,2019-06-25,19.8,1,34.77,1,2.36,30.66,1,18.32,4.41,0.76,1,14.36,1,38.26,1,0.08,2.31,0.28,78.0
Amaravati,2019-06-26,21.45,1,38.36,1,4.83,36.24,1,23.3,4.23,0.73,1,17.88,1,24.68,1,0.08,2.16,0.31,74.0
Amaravati,2019-06-27,12.45,1,30.36,1,3.08,26.62,1,16.74,3.09,0.53,1,17.43,1,27.85,1,0.1,1.04,0.17,70.0
Amaravati,2019-06-28,9.57,1,26.83,1,2.1,22.0,1,13.49,3.36,0.36,1,19.5,1,32.37,1,0.07,0.44,0.1,42.0
Amaravati,2019-06-29,8.23,1,21.73,1,1.72,20.71,1,12.5,2.82,0.32,1,18.01,1,32.91,1,0.05,0.23,3.0701278234985114,40.0
Amaravati,2019-06-30,11.55,1,25.16,1,1.2,22.16,1,12.76,2.1,0.35,1,17.0,1,40.21,1,0.03,0.41,0.1,46.0
Amaravati,2019-07-01,13.4,1,23.95,1,4.39,29.37,1,19.27,2.9,0.42,1,16.27,1,29.58,1,0.11,0.91,0.24,39.0
Amaravati,2019-07-02,12.05,1,24.42,1,6.49,29.88,1,21.26,2.4,0.59,1,13.78,1,23.41,1,0.07,0.72,0.12,66.0
Amaravati,2019-07-03,14.54,1,32.83,1,7.23,30.62,1,22.26,2.68,0.61,1,12.6,1,27.29,1,0.09,0.67,0.1,68.0
Amaravati,2019-07-04,8.4,1,21.46,1,11.11,30.36,1,25.27,2.7,0.57,1,14.32,1,26.69,1,0.27,0.83,0.16,68.0
Amaravati,2019-07-05,10.31,1,22.14,1,8.27,25.22,1,20.23,2.46,0.62,1,16.24,1,22.99,1,0.23,1.38,0.59,70.0
Amaravati,2019-07-06,13.91,1,38.67,1,2.55,18.0,1,11.62,3.43,0.58,1,18.86,1,26.64,1,0.21,0.49,0.16,72.0
Amaravati,2019-07-07,15.17,1,40.56,1,0.93,18.2,1,10.43,1.28,0.39,1,23.12,1,30.24,1,0.09,0.56,0.16,43.0
Amaravati,2019-07-08,13.1,1,34.85,1,2.64,22.88,1,14.4,1.91,0.33,1,17.88,1,25.83,1,0.17,0.97,0.17,35.0
Amaravati,2019-07-09,11.3,1,31.96,1,4.61,23.47,1,16.32,1.62,0.28,1,17.09,1,27.47,1,0.11,0.82,0.15,37.0
Amaravati,2019-07-10,13.03,1,29.59,1,5.45,25.64,1,18.15,2.13,0.51,1,20.09,1,32.1,1,0.15,1.14,0.11,75.0
Amaravati,2019-07-11,11.17,1,25.03,1,5.24,26.2,1,18.29,2.44,0.34,1,23.89,1,26.88,1,0.2,1.2,0.11,40.0
Amaravati,2019-07-12,11.65,1,27.15,1,5.28,22.68,1,16.42,2.06,0.56,1,22.58,1,25.94,1,0.15,2.15,0.18,70.0
Amaravati,2019-07-13,17.22,1,34.78,1,1.25,4.58,1,3.13,3.6,0.42,1,14.79,1,36.77,1,0.2,1.3,0.25,48.0
Amaravati,2019-07-14,12.68,1,20.52,1,0.74,3.7,1,2.34,2.84,0.4,1,15.89,1,31.62,1,0.03,0.56,0.17,41.0
Amaravati,2019-07-15,10.73,1,22.63,1,2.92,9.95,1,7.26,2.99,0.36,1,16.35,1,32.13,1,0.12,1.45,0.22,48.0
Amaravati,2019-07-16,14.44,1,40.44,1,4.68,17.05,1,12.96,2.72,0.47,1,15.46,1,27.69,1,0.18,2.6,0.29,39.0
Amaravati,2019-07-17,21.86,1,56.69,2,4.74,19.35,1,14.24,5.9,0.45,1,19.19,1,31.87,1,0.44,16.07,0.39,55.0
Amaravati,2019-07-18,16.18,1,39.97,1,3.29,16.01,1,11.13,5.05,0.43,1,12.93,1,35.8,1,0.18,2.28,0.21,53.0
Amaravati,2019-07-19,22.28,1,42.15,1,2.14,13.16,1,8.82,6.07,0.54,1,20.51,1,33.08,1,0.08,1.4,0.26,46.0
Amaravati,2019-07-20,11.14,1,18.23,1,1.11,5.65,1,3.93,5.5,0.44,1,13.82,1,37.65,1,0.05,1.13,0.26,47.0
Amaravati,2019-07-21,14.72,1,22.46,1,1.25,4.64,1,3.56,4.81,0.49,1,9.71,1,34.63,1,0.03,0.98,0.18,45.0
Amaravati,2019-07-22,12.89,1,26.39,1,2.53,9.64,1,7.23,4.25,0.5,1,15.68,1,29.49,1,0.09,1.26,0.2,39.0
Amaravati,2019-07-23,13.53,1,23.73,1,8.56,12.71,1,13.79,3.87,0.42,1,15.77,1,22.09,1,0.09,0.98,0.16,35.0
Amaravati,2019-07-24,9.92,1,23.28,1,2.09,7.06,1,5.44,3.02,0.32,1,9.04,1,24.9,1,0.11,0.85,0.12,166.4635814889336
Amaravati,2019-07-25,11.23,1,25.46,1,12.82,24.43,1,23.57,2.84,0.38,1,21.66,1,27.89,1,0.11,1.35,0.27,166.4635814889336
Amaravati,2019-07-26,7.48,1,15.84,1,4.57,10.04,1,8.96,3.4,0.38,1,12.51,1,20.01,1,0.09,0.96,0.15,35.0
Amaravati,2019-07-27,12.52,1,30.89,1,1.4,3.94,1,2.89,3.12,0.55,1,14.14,1,22.33,1,0.13,0.94,0.16,65.0
Amaravati,2019-07-28,13.25,1,37.61,1,0.65,2.08,1,1.4,2.17,0.33,1,12.58,1,22.05,1,0.0,0.38,0.1,36.0
Amaravati,2019-07-29,10.89,1,26.77,1,5.81,11.39,1,9.53,2.47,0.56,1,21.15,1,19.61,1,0.1,0.84,0.15,68.0
Amaravati,2019-07-30,8.0,1,22.87,1,5.36,10.03,1,9.41,1.87,0.31,1,14.72,1,22.5,1,0.19,0.98,0.13,28.0
Amaravati,2019-07-31,10.62,1,26.84,1,2.17,4.4,1,4.19,2.59,0.38,1,11.66,1,24.46,1,0.2,0.88,0.11,29.0
Amaravati,2019-08-01,8.71,1,21.35,1,1.77,4.43,1,3.76,2.43,0.39,1,13.83,1,20.11,1,0.06,0.5,0.21,34.0
Amaravati,2019-08-02,6.85,1,13.3,1,1.61,1.52,1,1.86,2.44,0.46,1,13.29,1,18.07,1,0.04,0.26,0.1,68.0
Amaravati,2019-08-03,9.31,1,19.98,1,1.48,3.35,1,2.36,4.4,0.32,1,11.83,1,20.23,1,0.09,0.36,0.1,24.0
Amaravati,2019-08-04,9.09,1,18.33,1,1.68,4.02,1,3.51,6.13,0.34,1,10.88,1,23.92,1,0.19,0.4,3.0701278234985114,27.0
Amaravati,2019-08-05,7.53,1,24.18,1,2.74,6.1,1,5.55,6.38,0.34,1,26.08,1,26.62,1,0.35,0.49,0.1,31.0
Amaravati,2019-08-06,6.89,1,13.83,1,2.96,6.48,1,5.95,6.28,0.34,1,13.35,1,21.06,1,0.06,0.61,0.12,32.0
Amaravati,2019-08-07,7.35,1,18.12,1,3.22,6.38,1,6.1,6.23,0.46,1,11.57,1,21.64,1,0.22,0.5,0.1,66.0
Amaravati,2019-08-08,7.45,1,19.56,1,3.47,7.66,1,6.99,6.31,0.27,1,11.94,1,22.68,1,0.29,0.5,0.1,27.0
Amaravati,2019-08-09,10.88,1,30.31,1,3.17,10.11,1,8.05,6.98,0.41,1,11.86,1,22.62,1,0.12,1.08,0.16,32.0
Amaravati,2019-08-10,13.49,1,37.83,1,2.45,7.57,1,6.12,7.17,0.5,1,19.01,1,27.18,1,0.29,0.78,0.28,70.0
Amaravati,2019-08-11,16.6,1,47.35,1,2.07,6.74,1,5.37,6.66,0.6,1,15.64,1,31.28,1,0.28,0.94,0.14,76.0
Amaravati,2019-08-12,18.19,1,43.56,1,1.89,7.45,1,5.5,6.45,0.32,1,12.44,1,25.4,1,0.37,0.73,3.0701278234985114,49.0
Amaravati,2019-08-13,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
Amaravati,2019-08-14,24.25,1,52.38,2,4.37,15.26,1,11.85,10.3,1.31,2,12.16,1,35.45,1,0.21,2.75,0.71,166.4635814889336
Amaravati,2019-08-15,24.56,1,47.61,1,2.23,9.16,1,6.49,14.56,0.58,1,18.9,1,33.97,1,0.19,1.87,0.52,51.0
Amaravati,2019-08-16,15.75,1,34.12,1,2.8,9.34,1,7.33,12.08,0.4,1,28.32,1,36.06,1,0.16,1.66,0.17,49.0
Amaravati,2019-08-17,17.54,1,31.8,1,2.74,9.58,1,7.48,13.57,0.42,1,20.69,1,28.25,1,0.28,3.35,0.12,40.0
Amaravati,2019-08-18,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
Amaravati,2019-08-19,67.45057794890306,3,118.12710293078136,3,17.574729662029362,28.560659061126955,1,32.30912333307031,23.48347601937197,2.2485982090856145,3,14.53197725590996,1,34.49143047551845,1,3.280840304500585,8.700972080037227,3.0701278234985114,166.4635814889336
